Automation Status,Manual Status,Product,Customer,Ordered Date,Line ID,Shipping Location
Automated,Automated,Power,Buy Yogurt,2022-11-13,228226464630,Europe
Automated,Automated,Chargers,Pix-Vue,2022-04-03,753723538497,Europe
Automated,Automated,Power,AL'S,2022-04-05,650656202621,South America
,Partial,Lighting,St. Vintage Hospital,2022-09-28,332511147494,Europe
Automated,Automated,Lighting,Pix-Vue,2022-11-03,737153089228,Europe
Automated,Automated,Others,Large Industries,2022-12-12,405721551106,South America
Automated,Automated,Lighting,Fumahol,2023-02-21,967668027851,Asia
Automated,Automated,Lighting,Fumahol,2022-08-12,161366891032,Europe
Automated,Automated,Others,Buy Yogurt,2022-08-31,825277765352,Europe
Automated,Automated,Chargers,AL'S,2022-11-10,185289677935,Asia
,Manual,Others,Pix-Vue,2022-05-01,939268405348,Europe
Automated,Automated,Lighting,St. Vintage Hospital,2023-03-26,824803050967,South America
Automated,Automated,Others,Large Industries,2022-11-09,817647851824,South America
,Manual,Chargers,Zazzle.com,2023-01-07,511773489281,South America
Automated,Automated,Lighting,AL'S,2023-01-26,714174245696,North America
Automated,Automated,Others,Zazzle.com,2023-03-18,595086974874,South America
Automated,Automated,Others,Zazzle.com,2022-09-19,376458996117,Asia
Automated,Automated,Lighting,Buy Yogurt,2023-03-22,255351357448,Europe
Automated,Automated,Power,Fumahol,2022-11-15,595920543875,Europe
Automated,Automated,Lighting,AL'S,2023-01-21,108910745417,Europe
Automated,Automated,Chargers,Buy Yogurt,2022-07-03,246514329889,North America
Automated,Automated,Others,Pix-Vue,2023-01-07,118556595875,North America
Automated,Automated,Lighting,Fumahol,2022-05-12,448964682215,Asia
Automated,Automated,Lighting,AL'S,2022-07-09,933858763152,South America
Automated,Automated,Lighting,Buy Yogurt,2022-09-13,229703000371,Asia
Automated,Automated,Lighting,Axiom,2022-08-13,640201480033,Asia
Automated,Automated,Chargers,Zazzle.com,2022-08-17,534933365754,Asia
Automated,Automated,Lighting,Fumahol,2022-11-17,987009363620,South America
,Partial,Power,St. Vintage Hospital,2022-04-24,483236138502,Asia
Automated,Automated,Chargers,Pix-Vue,2022-07-02,845331918033,Asia
Automated,Automated,Others,St. Vintage Hospital,2022-04-13,297323436056,Europe
Automated,Automated,Others,Buy Yogurt,2022-07-20,380281760958,Asia
,Partial,Chargers,Buy Yogurt,2022-06-08,904344012211,South America
,Partial,Lighting,Fumahol,2022-05-02,192655164783,Asia
Automated,Automated,Lighting,Axiom,2022-05-21,432452922210,North America
Automated,Automated,Lighting,Pix-Vue,2022-06-04,339037477332,North America
Automated,Automated,Chargers,Large Industries,2022-12-08,926750422208,South America
Automated,Automated,Power,St. Vintage Hospital,2022-12-19,112042999754,Europe
Automated,Automated,Others,Axiom,2022-09-22,616413157345,Asia
Automated,Automated,Chargers,Zazzle.com,2022-10-07,442693553614,North America
Automated,Automated,Power,Zazzle.com,2022-05-20,865939739901,North America
Automated,Automated,Others,Zazzle.com,2022-04-18,606363003577,North America
Automated,Automated,Lighting,Buy Yogurt,2022-10-28,126086112518,South America
Automated,Automated,Chargers,Fumahol,2023-01-26,922028197702,Europe
Automated,Automated,Power,Large Industries,2023-01-15,707524184749,North America
Automated,Automated,Lighting,Zazzle.com,2022-12-15,848168904190,Europe
,Manual,Others,Buy Yogurt,2022-09-29,677536022821,North America
Automated,Automated,Power,Pix-Vue,2022-08-03,931682026502,South America
Automated,Automated,Others,Pix-Vue,2023-02-25,161598477514,Asia
Automated,Automated,Chargers,Buy Yogurt,2022-09-17,661291859805,North America
Automated,Automated,Others,Buy Yogurt,2022-09-11,749548608225,Europe
Automated,Automated,Chargers,Axiom,2022-04-16,437802034595,North America
Automated,Automated,Others,Pix-Vue,2022-10-18,953800264984,South America
Automated,Automated,Chargers,Axiom,2023-01-15,958646624144,Asia
Automated,Automated,Lighting,Pix-Vue,2022-12-26,316416004922,South America
Automated,Automated,Chargers,Pix-Vue,2022-09-23,646521443136,North America
Automated,Automated,Power,Axiom,2022-11-05,981330729798,South America
Automated,Automated,Power,Buy Yogurt,2022-05-21,980875402208,South America
,Partial,Chargers,Zazzle.com,2023-01-04,578543097520,Europe
Automated,Automated,Lighting,Buy Yogurt,2022-06-06,469016371104,South America
Automated,Automated,Chargers,Buy Yogurt,2022-06-04,552365584629,South America
Automated,Automated,Chargers,Axiom,2023-02-14,404913609467,Asia
Automated,Automated,Lighting,Zazzle.com,2022-10-10,811085836807,South America
Automated,Automated,Power,Pix-Vue,2022-07-03,549951488225,Europe
Automated,Automated,Power,St. Vintage Hospital,2023-03-07,424012361215,North America
,Manual,Lighting,Zazzle.com,2022-08-12,150114665746,Asia
Automated,Automated,Others,St. Vintage Hospital,2022-04-06,713297976520,North America
Automated,Automated,Power,Axiom,2022-11-10,434725059743,Asia
Automated,Automated,Others,AL'S,2022-11-13,564286500663,South America
Automated,Automated,Power,Buy Yogurt,2022-09-25,903709015461,Europe
Automated,Automated,Others,AL'S,2022-10-01,585323018659,Europe
Automated,Automated,Power,Fumahol,2022-08-10,414560068236,Europe
Automated,Automated,Others,Buy Yogurt,2023-01-13,880263235135,North America
Automated,Automated,Power,St. Vintage Hospital,2022-08-23,719398163191,Asia
Automated,Automated,Power,Zazzle.com,2022-06-28,482361980126,North America
Automated,Automated,Lighting,St. Vintage Hospital,2023-01-24,539401894176,North America
,Manual,Power,Pix-Vue,2022-08-09,258486241677,Asia
Automated,Automated,Power,Fumahol,2023-01-03,322682833308,Europe
Automated,Automated,Others,AL'S,2023-01-20,903317859462,South America
Automated,Automated,Power,Axiom,2022-06-23,576866919592,North America
,Manual,Others,Fumahol,2023-01-07,182304342942,Asia
Automated,Automated,Lighting,Buy Yogurt,2022-04-24,708123626601,Asia
Automated,Automated,Lighting,St. Vintage Hospital,2022-11-29,439196757249,South America
Automated,Automated,Lighting,St. Vintage Hospital,2023-01-09,470455075223,Asia
Automated,Automated,Power,Axiom,2022-06-17,573205123554,North America
Automated,Automated,Lighting,Large Industries,2022-08-11,130385953082,North America
Automated,Automated,Others,Zazzle.com,2022-05-20,276978911555,South America
Automated,Automated,Lighting,AL'S,2022-09-28,127620267232,Asia
Automated,Automated,Others,Pix-Vue,2022-07-15,436909428055,South America
Automated,Automated,Others,Zazzle.com,2023-02-01,864633539770,Asia
Automated,Automated,Chargers,Zazzle.com,2022-04-22,557489685773,Europe
Automated,Automated,Lighting,Axiom,2022-08-09,497247022217,North America
Automated,Automated,Lighting,AL'S,2022-08-26,958177606247,Europe
Automated,Automated,Lighting,AL'S,2022-07-11,783311612339,North America
Automated,Automated,Lighting,Axiom,2022-10-30,520473185511,South America
Automated,Automated,Lighting,St. Vintage Hospital,2022-05-03,822728466323,North America
Automated,Automated,Lighting,Large Industries,2022-09-22,761222445086,Asia
Automated,Automated,Lighting,St. Vintage Hospital,2022-08-27,631710476400,Europe
Automated,Automated,Lighting,Axiom,2023-02-16,900419000307,Asia
Automated,Automated,Power,Zazzle.com,2022-07-12,755526698494,Europe
,Manual,Lighting,St. Vintage Hospital,2022-06-05,274917355172,Asia
Automated,Automated,Chargers,Zazzle.com,2022-08-22,416654608545,Asia
Automated,Automated,Power,AL'S,2022-12-16,694202420621,Asia
Automated,Automated,Lighting,Fumahol,2023-03-19,196610504387,Asia
Automated,Automated,Chargers,St. Vintage Hospital,2022-10-06,283873137911,Europe
Automated,Automated,Chargers,AL'S,2023-02-16,404990117257,Europe
Automated,Automated,Chargers,AL'S,2023-01-09,663373461882,South America
Automated,Automated,Others,St. Vintage Hospital,2023-01-07,230274767106,South America
Automated,Automated,Power,Large Industries,2022-09-07,472229857348,Asia
Automated,Automated,Power,St. Vintage Hospital,2022-08-14,188653847610,South America
,Partial,Lighting,Buy Yogurt,2023-03-06,369272713545,Asia
Automated,Automated,Power,St. Vintage Hospital,2022-06-17,206437023600,Asia
Automated,Automated,Chargers,Fumahol,2023-02-09,133922394544,North America
Automated,Automated,Lighting,Fumahol,2022-11-15,754552255776,North America
,Partial,Lighting,AL'S,2022-04-07,210995662602,South America
Automated,Automated,Power,Large Industries,2023-01-26,614669536083,South America
Automated,Automated,Chargers,Axiom,2023-01-15,939389171919,Asia
,Partial,Others,Fumahol,2022-07-19,800034198779,North America
,Partial,Chargers,Large Industries,2023-02-11,140543832648,Asia
Automated,Automated,Chargers,St. Vintage Hospital,2022-11-08,595859499650,Europe
Automated,Automated,Chargers,Pix-Vue,2022-09-30,289892119679,Europe
Automated,Automated,Power,Zazzle.com,2022-10-22,324666201483,North America
Automated,Automated,Chargers,Buy Yogurt,2022-04-02,647037648942,South America
Automated,Automated,Chargers,Large Industries,2023-03-03,943912523943,South America
Automated,Automated,Others,Large Industries,2022-07-26,609396057342,South America
Automated,Automated,Chargers,Zazzle.com,2022-07-09,947899655331,South America
Automated,Automated,Lighting,Large Industries,2022-05-17,231617371289,Asia
Automated,Automated,Lighting,Pix-Vue,2022-09-07,406805214171,North America
Automated,Automated,Others,Large Industries,2022-05-21,735808454257,South America
Automated,Automated,Power,St. Vintage Hospital,2022-12-14,240359281403,Asia
Automated,Automated,Others,Fumahol,2022-08-26,864215529960,Asia
,Manual,Others,Fumahol,2022-07-26,610155355802,North America
Automated,Automated,Lighting,AL'S,2022-06-09,667907448937,South America
Automated,Automated,Chargers,Axiom,2022-08-22,867621017717,Asia
Automated,Automated,Others,St. Vintage Hospital,2022-05-20,292227024049,Asia
Automated,Automated,Others,Fumahol,2022-06-19,977236893717,Asia
Automated,Automated,Others,AL'S,2022-09-06,667482722722,Europe
Automated,Automated,Others,Axiom,2022-09-11,813102411606,South America
Automated,Automated,Others,AL'S,2023-03-16,628957811043,South America
Automated,Automated,Chargers,AL'S,2022-09-26,270982939162,South America
Automated,Automated,Chargers,Fumahol,2022-06-13,307009864672,South America
,Partial,Power,AL'S,2022-08-27,403679826953,North America
Automated,Automated,Lighting,Large Industries,2022-10-14,857235011261,Europe
Automated,Automated,Power,Large Industries,2022-09-28,701068688589,North America
Automated,Automated,Power,Large Industries,2022-06-08,963938187251,North America
Automated,Automated,Power,Axiom,2023-01-27,107415380584,North America
Automated,Automated,Power,Zazzle.com,2022-12-05,564987164717,Europe
Automated,Automated,Power,Fumahol,2022-10-07,255677199901,Europe
Automated,Automated,Others,Zazzle.com,2022-06-12,320814358701,Europe
Automated,Automated,Chargers,AL'S,2022-11-15,362028891159,South America
Automated,Automated,Power,St. Vintage Hospital,2022-05-28,967139722430,Europe
Automated,Automated,Chargers,Axiom,2023-02-28,993705499750,North America
Automated,Automated,Others,Large Industries,2023-01-24,689712698527,Asia
Automated,Automated,Lighting,St. Vintage Hospital,2022-07-23,138439577646,North America
Automated,Automated,Others,Large Industries,2023-03-15,741970966437,South America
Automated,Automated,Lighting,Fumahol,2023-01-24,250457035874,Asia
Automated,Automated,Others,St. Vintage Hospital,2023-03-29,188298811885,Europe
Automated,Automated,Chargers,Zazzle.com,2022-06-01,361864578040,North America
Automated,Automated,Chargers,Zazzle.com,2022-05-09,364525081509,Europe
Automated,Automated,Chargers,Fumahol,2023-03-20,507744653843,Asia
Automated,Automated,Others,Large Industries,2022-04-11,140519458749,Europe
Automated,Automated,Lighting,AL'S,2022-08-18,181620017226,Europe
Automated,Automated,Others,Axiom,2022-12-06,919241453646,South America
Automated,Automated,Power,Pix-Vue,2022-07-06,117585301875,Europe
Automated,Automated,Chargers,Pix-Vue,2023-02-13,526999228504,Asia
Automated,Automated,Others,Buy Yogurt,2023-01-23,148150452961,Asia
,Manual,Power,Pix-Vue,2022-11-27,882336887915,Asia
Automated,Automated,Lighting,Large Industries,2023-03-12,777406204452,South America
Automated,Automated,Lighting,Large Industries,2022-10-22,361125133368,Asia
Automated,Automated,Power,St. Vintage Hospital,2022-05-29,566579627482,North America
Automated,Automated,Others,Buy Yogurt,2023-03-06,604690886204,South America
Automated,Automated,Power,Large Industries,2022-05-15,740262928242,South America
Automated,Automated,Others,Fumahol,2022-04-24,978930326651,North America
Automated,Automated,Chargers,Zazzle.com,2022-12-11,178294039244,North America
Automated,Automated,Power,AL'S,2022-07-31,123886930884,Asia
Automated,Automated,Others,Large Industries,2022-08-23,304418493703,Europe
Automated,Automated,Power,St. Vintage Hospital,2022-06-20,944254794494,Asia
Automated,Automated,Chargers,Large Industries,2022-07-05,678351246820,Europe
,Manual,Others,Buy Yogurt,2022-09-22,878017209484,North America
Automated,Automated,Lighting,Axiom,2022-12-04,617318919058,South America
Automated,Automated,Lighting,Pix-Vue,2022-10-09,351918347104,Europe
Automated,Automated,Power,St. Vintage Hospital,2022-08-29,863938733149,Europe
Automated,Automated,Others,Axiom,2023-03-16,296709996485,Asia
Automated,Automated,Chargers,Axiom,2022-05-09,869473414113,North America
Automated,Automated,Chargers,Buy Yogurt,2023-01-31,176750602362,South America
Automated,Automated,Power,St. Vintage Hospital,2022-04-01,881027252625,Asia
Automated,Automated,Others,AL'S,2023-02-11,913452762950,Europe
Automated,Automated,Others,Axiom,2023-03-23,567871746784,North America
Automated,Automated,Lighting,Axiom,2023-01-03,132158122052,North America
Automated,Automated,Others,St. Vintage Hospital,2022-04-06,489292098554,Asia
Automated,Automated,Power,Axiom,2023-02-07,391358250158,Europe
Automated,Automated,Lighting,Pix-Vue,2022-06-29,695838760463,South America
Automated,Automated,Chargers,AL'S,2022-11-05,769255513831,Asia
Automated,Automated,Lighting,Buy Yogurt,2022-08-20,530182338188,North America
Automated,Automated,Lighting,Large Industries,2023-02-13,291979466846,Europe
Automated,Automated,Power,Buy Yogurt,2022-04-08,574696244197,Asia
Automated,Automated,Power,AL'S,2022-11-12,357336650287,South America
Automated,Automated,Chargers,Fumahol,2022-12-25,208891648395,South America
Automated,Automated,Lighting,Large Industries,2023-02-11,242265394640,South America
Automated,Automated,Chargers,AL'S,2022-07-27,425112559827,Asia
Automated,Automated,Others,Pix-Vue,2022-07-28,588364214256,North America
Automated,Automated,Others,Axiom,2022-09-05,797274951774,Asia
Automated,Automated,Power,Large Industries,2023-03-13,730671165591,Europe
Automated,Automated,Others,Zazzle.com,2022-04-30,420514965595,Asia
Automated,Automated,Others,AL'S,2022-05-25,382370313663,Europe
Automated,Automated,Lighting,Large Industries,2023-03-25,613648018372,Asia
Automated,Automated,Power,Pix-Vue,2022-10-27,190364463639,Asia
Automated,Automated,Lighting,St. Vintage Hospital,2022-08-10,150511738143,South America
Automated,Automated,Others,St. Vintage Hospital,2022-06-18,930215101009,North America
Automated,Automated,Chargers,Fumahol,2023-03-28,115255407625,North America
Automated,Automated,Lighting,Fumahol,2023-02-27,713377387289,Asia
,Manual,Lighting,Buy Yogurt,2022-09-29,396687141802,North America
Automated,Automated,Lighting,Pix-Vue,2023-02-02,134995106033,Asia
Automated,Automated,Lighting,Axiom,2022-05-11,827443896239,South America
Automated,Automated,Power,Large Industries,2022-07-16,889591538370,South America
Automated,Automated,Power,Large Industries,2022-10-22,284157540062,Europe
Automated,Automated,Power,St. Vintage Hospital,2022-09-26,198990725175,Europe
Automated,Automated,Power,Large Industries,2022-09-06,718083577963,South America
Automated,Automated,Chargers,Large Industries,2023-02-04,871873038409,Asia
Automated,Automated,Lighting,Pix-Vue,2022-11-07,362139571424,Asia
Automated,Automated,Others,Fumahol,2022-06-15,382613434034,Europe
Automated,Automated,Power,Buy Yogurt,2022-04-16,217951365879,Asia
Automated,Automated,Power,Axiom,2023-03-07,795254480068,North America
Automated,Automated,Chargers,Fumahol,2023-01-04,983956432537,North America
Automated,Automated,Others,Zazzle.com,2022-11-04,617528478469,North America
Automated,Automated,Others,Large Industries,2022-09-30,663915249745,Europe
Automated,Automated,Chargers,Zazzle.com,2022-08-10,793802011224,Asia
Automated,Automated,Chargers,Fumahol,2022-12-15,800300672090,South America
Automated,Automated,Chargers,Fumahol,2022-08-31,802244676412,Europe
Automated,Automated,Power,Fumahol,2022-05-06,905818146393,North America
Automated,Automated,Power,Buy Yogurt,2022-07-22,301578007964,Asia
Automated,Automated,Power,Fumahol,2022-06-06,536388935671,South America
Automated,Automated,Chargers,Large Industries,2022-08-04,274115476623,South America
,Partial,Lighting,AL'S,2022-06-11,440317894293,Europe
Automated,Automated,Others,AL'S,2022-11-24,646817156331,Asia
Automated,Automated,Others,Buy Yogurt,2022-08-17,781323388044,Asia
Automated,Automated,Others,St. Vintage Hospital,2022-11-21,420328924880,North America
Automated,Automated,Lighting,St. Vintage Hospital,2023-01-06,886597248886,Europe
Automated,Automated,Lighting,AL'S,2023-01-10,828501998484,Asia
Automated,Automated,Others,Large Industries,2022-11-01,952160304674,South America
Automated,Automated,Chargers,Fumahol,2023-01-31,470462997970,Europe
Automated,Automated,Power,Fumahol,2022-11-02,943004311401,Asia
Automated,Automated,Power,Pix-Vue,2022-08-24,986545684684,Europe
Automated,Automated,Others,Axiom,2023-03-21,299749392560,North America
Automated,Automated,Lighting,Large Industries,2023-01-10,125643804290,Europe
Automated,Automated,Chargers,Fumahol,2022-06-05,534923372291,Europe
Automated,Automated,Others,Large Industries,2022-10-03,282120038564,Asia
Automated,Automated,Power,Fumahol,2022-05-03,407832551675,North America
,Partial,Chargers,St. Vintage Hospital,2022-07-27,356183437492,South America
Automated,Automated,Chargers,Large Industries,2022-12-06,828939909515,South America
Automated,Automated,Power,Axiom,2022-07-11,408059482578,Asia
Automated,Automated,Chargers,Buy Yogurt,2023-02-26,408162832217,North America
Automated,Automated,Chargers,AL'S,2022-04-06,948067838848,Asia
Automated,Automated,Power,Zazzle.com,2022-08-24,500388240031,Europe
Automated,Automated,Others,Buy Yogurt,2022-09-14,242493580583,South America
Automated,Automated,Chargers,Buy Yogurt,2022-10-04,726887359588,South America
Automated,Automated,Chargers,Buy Yogurt,2023-01-17,457478005180,North America
Automated,Automated,Others,Fumahol,2022-05-30,616071119013,Asia
Automated,Automated,Others,AL'S,2022-07-19,774160733451,North America
Automated,Automated,Power,AL'S,2022-11-02,209571215429,Europe
Automated,Automated,Power,AL'S,2022-11-26,674391276488,Asia
,Partial,Chargers,Buy Yogurt,2023-01-18,955853493362,South America
Automated,Automated,Power,AL'S,2022-09-02,549546260803,South America
Automated,Automated,Lighting,Pix-Vue,2022-05-26,173032943602,Asia
Automated,Automated,Lighting,Zazzle.com,2022-07-14,246649933385,North America
Automated,Automated,Power,Large Industries,2022-08-19,491726960714,Europe
Automated,Automated,Power,Large Industries,2022-10-04,270827964661,North America
Automated,Automated,Power,Zazzle.com,2022-09-14,508084690030,Europe
Automated,Automated,Power,Axiom,2022-11-19,521936603180,Asia
Automated,Automated,Others,Large Industries,2023-01-04,272799978213,South America
Automated,Automated,Lighting,Buy Yogurt,2023-01-11,760763773553,Asia
Automated,Automated,Chargers,Fumahol,2023-01-03,256333001885,Europe
Automated,Automated,Others,AL'S,2022-11-18,563230582215,Asia
Automated,Automated,Power,AL'S,2022-05-10,212567284651,North America
Automated,Automated,Lighting,Axiom,2022-11-30,300371610147,Europe
Automated,Automated,Power,Zazzle.com,2022-06-16,647457083938,Europe
Automated,Automated,Power,Fumahol,2022-07-03,968864277137,Europe
Automated,Automated,Chargers,St. Vintage Hospital,2023-01-30,444282451772,Asia
Automated,Automated,Power,Buy Yogurt,2022-10-06,199765293175,North America
Automated,Automated,Others,St. Vintage Hospital,2022-06-30,779608316688,Asia
Automated,Automated,Power,Buy Yogurt,2022-09-02,182453586055,Asia
Automated,Automated,Others,Large Industries,2022-11-05,647687169101,Asia
Automated,Automated,Others,Large Industries,2022-04-25,633017787864,Asia
Automated,Automated,Lighting,Buy Yogurt,2022-07-09,757933969929,Asia
Automated,Automated,Lighting,Zazzle.com,2022-08-17,100217765979,Europe
Automated,Automated,Lighting,AL'S,2022-08-15,774001603707,Europe
Automated,Automated,Power,Fumahol,2022-09-10,168738388050,North America
Automated,Automated,Lighting,Fumahol,2023-02-08,284165953196,North America
Automated,Automated,Lighting,Zazzle.com,2022-06-22,760609010326,South America
Automated,Automated,Chargers,St. Vintage Hospital,2022-06-17,176024606541,Europe
Automated,Automated,Power,Fumahol,2022-05-06,300508305041,North America
Automated,Automated,Lighting,Buy Yogurt,2022-04-16,407226354954,Asia
Automated,Automated,Power,St. Vintage Hospital,2022-09-27,780003044399,Europe
Automated,Automated,Chargers,St. Vintage Hospital,2022-11-14,413727260014,Europe
Automated,Automated,Chargers,AL'S,2022-12-11,172715899228,Europe
Automated,Automated,Others,Fumahol,2022-06-01,467527008190,South America
Automated,Automated,Chargers,Pix-Vue,2023-03-15,275653938274,South America
Automated,Automated,Lighting,Large Industries,2022-10-22,977463615959,North America
Automated,Automated,Power,Fumahol,2022-04-11,721720362586,Asia
Automated,Automated,Lighting,Axiom,2022-09-07,135610540915,South America
Automated,Automated,Power,Axiom,2022-05-05,167607678026,Europe
Automated,Automated,Others,Fumahol,2022-08-16,373527558125,North America
Automated,Automated,Power,AL'S,2023-01-10,244377458390,North America
Automated,Automated,Lighting,Axiom,2022-04-10,404564136452,Europe
Automated,Automated,Chargers,Axiom,2023-01-04,833451562327,South America
,Manual,Power,Pix-Vue,2022-05-23,768849789820,Asia
Automated,Automated,Power,Pix-Vue,2022-07-30,603505783464,North America
Automated,Automated,Lighting,Large Industries,2022-08-03,504801854105,Europe
Automated,Automated,Lighting,Axiom,2023-01-10,405648146689,Europe
,Partial,Power,Large Industries,2022-12-04,795561763482,Europe
Automated,Automated,Others,Axiom,2022-07-26,241582128651,South America
Automated,Automated,Lighting,Buy Yogurt,2022-09-04,622069984771,South America
Automated,Automated,Chargers,St. Vintage Hospital,2022-10-30,942022868624,Europe
Automated,Automated,Others,St. Vintage Hospital,2022-04-07,984577045983,Europe
Automated,Automated,Others,Large Industries,2022-08-09,832637368729,Asia
Automated,Automated,Lighting,Buy Yogurt,2023-02-11,326933967826,Europe
Automated,Automated,Power,Zazzle.com,2022-06-04,546105802310,Asia
Automated,Automated,Chargers,St. Vintage Hospital,2022-12-23,153940788477,North America
Automated,Automated,Others,Fumahol,2022-04-10,863904506690,North America
Automated,Automated,Chargers,Buy Yogurt,2023-03-17,895543255918,South America
Automated,Automated,Lighting,Zazzle.com,2023-03-25,776881987051,North America
Automated,Automated,Chargers,Buy Yogurt,2022-10-03,591377067945,Europe
Automated,Automated,Power,Large Industries,2022-05-13,578466993455,South America
Automated,Automated,Power,Large Industries,2022-10-31,936897644348,North America
Automated,Automated,Lighting,St. Vintage Hospital,2023-01-15,499289200280,Europe
Automated,Automated,Chargers,Large Industries,2022-12-07,656834518460,North America
Automated,Automated,Lighting,St. Vintage Hospital,2022-04-05,647587041409,South America
Automated,Automated,Others,Large Industries,2022-11-18,695565558367,Asia
Automated,Automated,Lighting,AL'S,2022-10-23,444340341542,North America
Automated,Automated,Others,St. Vintage Hospital,2023-03-20,116179801361,South America
Automated,Automated,Chargers,Zazzle.com,2022-08-08,952752348159,South America
Automated,Automated,Others,Large Industries,2023-01-18,661396706402,Europe
Automated,Automated,Chargers,AL'S,2022-04-07,255165087104,Europe
,Manual,Lighting,St. Vintage Hospital,2022-06-16,272495057604,North America
Automated,Automated,Lighting,St. Vintage Hospital,2022-09-08,655572506564,Europe
Automated,Automated,Chargers,AL'S,2023-02-18,770561985524,Europe
Automated,Automated,Lighting,Buy Yogurt,2022-06-15,499174946321,North America
Automated,Automated,Chargers,Pix-Vue,2023-01-26,311506289564,Asia
Automated,Automated,Power,Buy Yogurt,2022-04-27,234921324468,North America
Automated,Automated,Chargers,Axiom,2022-11-09,442661240278,Europe
Automated,Automated,Lighting,AL'S,2022-06-24,490253598334,Europe
Automated,Automated,Chargers,Zazzle.com,2022-05-07,998217789639,Europe
Automated,Automated,Power,Zazzle.com,2022-10-11,393192124072,Asia
Automated,Automated,Others,Buy Yogurt,2022-04-26,447630733970,Europe
Automated,Automated,Chargers,Pix-Vue,2022-11-02,202468552883,North America
Automated,Automated,Power,Pix-Vue,2022-05-22,388623226428,North America
Automated,Automated,Lighting,Buy Yogurt,2023-01-06,362943530558,Asia
Automated,Automated,Chargers,Buy Yogurt,2022-07-21,454996961641,North America
Automated,Automated,Lighting,Pix-Vue,2022-06-26,295362639810,South America
,Manual,Power,Fumahol,2023-03-19,919926760595,North America
Automated,Automated,Power,Pix-Vue,2022-08-11,534894248614,Europe
Automated,Automated,Lighting,Axiom,2022-05-31,492112749270,Europe
Automated,Automated,Others,St. Vintage Hospital,2022-08-06,481430344784,South America
Automated,Automated,Chargers,Buy Yogurt,2022-12-18,399479543146,Europe
Automated,Automated,Lighting,Large Industries,2022-06-14,243394897373,Asia
Automated,Automated,Power,Zazzle.com,2022-04-01,144736315577,Europe
Automated,Automated,Lighting,Axiom,2022-09-15,876455362550,South America
Automated,Automated,Power,St. Vintage Hospital,2022-08-26,543022118443,South America
Automated,Automated,Chargers,AL'S,2022-04-17,211362422186,Asia
Automated,Automated,Others,Large Industries,2022-11-11,822246969100,North America
Automated,Automated,Others,Axiom,2022-08-24,525709144731,Europe
Automated,Automated,Others,Zazzle.com,2022-08-02,828444969232,Asia
Automated,Automated,Chargers,Large Industries,2023-02-14,506453147385,North America
Automated,Automated,Power,Fumahol,2022-07-27,907857644703,Asia
Automated,Automated,Chargers,Zazzle.com,2023-01-10,629990870431,Europe
Automated,Automated,Others,Large Industries,2023-03-17,387304933164,South America
Automated,Automated,Power,St. Vintage Hospital,2022-10-13,364568357286,North America
Automated,Automated,Chargers,Fumahol,2022-08-12,893083470964,Europe
Automated,Automated,Lighting,AL'S,2022-06-18,651741360956,North America
Automated,Automated,Power,Large Industries,2022-04-22,135322534308,Asia
Automated,Automated,Others,Zazzle.com,2022-10-20,345936108558,Asia
Automated,Automated,Chargers,AL'S,2022-09-19,671772176021,Asia
Automated,Automated,Power,AL'S,2022-07-24,505892725885,South America
Automated,Automated,Others,Buy Yogurt,2022-07-05,385651450778,Asia
Automated,Automated,Others,Fumahol,2022-06-20,409716289506,Europe
Automated,Automated,Chargers,Large Industries,2022-04-27,799076254069,Europe
Automated,Automated,Power,Fumahol,2022-10-19,263669379533,Asia
Automated,Automated,Lighting,Zazzle.com,2022-11-28,756603649711,North America
Automated,Automated,Others,Large Industries,2022-06-23,776666539858,South America
Automated,Automated,Others,Large Industries,2023-02-18,217808646357,South America
Automated,Automated,Chargers,Zazzle.com,2022-04-01,878473671218,South America
Automated,Automated,Lighting,Large Industries,2023-02-17,867023971012,North America
Automated,Automated,Chargers,Axiom,2022-06-04,123216930813,Europe
Automated,Automated,Lighting,Buy Yogurt,2022-09-25,106100814076,Asia
Automated,Automated,Others,Large Industries,2022-08-05,609564570334,South America
Automated,Automated,Lighting,Buy Yogurt,2022-04-13,431813059232,North America
Automated,Automated,Others,St. Vintage Hospital,2023-02-23,165888791711,Europe
Automated,Automated,Power,Fumahol,2022-11-09,498775657797,Asia
Automated,Automated,Power,Large Industries,2023-03-13,747795027761,North America
,Partial,Lighting,Fumahol,2023-03-29,450773602866,Asia
Automated,Automated,Power,AL'S,2022-05-15,344879144569,North America
Automated,Automated,Lighting,Zazzle.com,2022-05-19,105441838373,Europe
Automated,Automated,Others,AL'S,2022-08-21,207861509299,Asia
Automated,Automated,Others,Large Industries,2023-03-03,476946311509,South America
Automated,Automated,Lighting,Axiom,2023-03-23,237304271847,Europe
Automated,Automated,Chargers,Buy Yogurt,2023-02-20,931925503699,North America
,Manual,Lighting,Large Industries,2023-03-24,111265417872,South America
Automated,Automated,Power,Large Industries,2022-10-12,546121123837,Europe
Automated,Automated,Power,Zazzle.com,2022-12-07,196804590825,Asia
Automated,Automated,Others,St. Vintage Hospital,2022-08-01,288744140228,Asia
Automated,Automated,Chargers,AL'S,2022-12-10,774094179492,Europe
,Partial,Chargers,Large Industries,2022-05-14,617399017269,North America
,Partial,Power,St. Vintage Hospital,2022-07-23,679020924834,South America
Automated,Automated,Others,Zazzle.com,2023-01-12,965671353178,North America
